trailID,trailName,length,elevation_feet,difficulty,routeType,reviews,parkID
10268140,Sheep Creek Connector Trail,17863.674,428.8536,3,out and back,1,49
10017437,Agua Canyon Connecting Trail,4828.02,304.8,3,out and back,4,49
10032796,Mesa Arch Trail,965.604,18.8976,1,loop,725,50
10041100,Grand View Point Trail,2896.812,52.7304,1,out and back,465,50
10035418,Chesler Park Loop Trail,18668.344,589.788,3,loop,193,50
10262194,False Kiva Trail,3057.746,136.8552,3,out and back,174,50
10009807,Upheaval Dome via Crater View Trail,2414.01,91.7448,3,out and back,211,50
10018277,Aztec Butte Trail,2092.142,66.7512,3,out and back,196,50
10036947,Druid Arch Trail,15288.73,418.7952,3,out and back,115,50
10032805,Shafer Trail,30899.328,949.7568,3,point to point,111,50
10014115,White Rim Overlook Trail,2896.812,48.768,1,out and back,117,50
10039040,Syncline Loop,13840.324,496.824,7,loop,132,50
10030553,White Rim OHV Trail,159002.792,2514.9048,5,loop,42,50
10031088,Squaw Flat and Big Spring Canyon Loop,10621.644,199.9488,3,loop,43,50
10277327,Druid Arch and Chesler Park Trail,8851.37,355.7016,3,out and back,82,50
10008209,Slickrock Foot Trail,3862.416,41.7576,3,loop,76,50
10015026,Murphy Point Trail,5471.756,44.8056,1,out and back,87,50
10030551,Gooseberry Trail,6759.228,471.8304,5,out and back,54,50
10016493,Joint Trail,6437.36,160.9344,3,out and back,23,50
10039545,Lathrop Canyon Trail,17059.004,786.9936,5,loop,59,50
10036942,Whale Rock Trail,1287.472,39.9288,1,out and back,82,50
10041089,Horseshoe Canyon Trail,11104.446,407.8224,5,out and back,37,50
10268181,Shafer Trail,29450.922,340.7664,3,point to point,63,50
10303786,Green River Great Overlook,321.868,1.8288,1,out and back,45,50
10032799,Neck Spring Trail,8529.502,202.9968,3,loop,78,50
10026592,Confluence Overlook Trail,18507.41,409.956,3,loop,28,50
10002105,Maze Overlook Trail,12874.72,293.8272,3,out and back,7,50
10035421,Lost Canyon,13196.588,238.9632,3,loop,33,50
10304533,Shafer Canyon Overlook,482.802,13.716,1,out and back,38,50
10014347,Cave Spring Trail,965.604,11.8872,3,loop,54,50
10028284,Squawflat Trail to Lost Canyon Peekaboo Trail,15449.664,453.8472,5,out and back,23,50
10303792,Murphy Trail Loop,16254.334,491.9472,5,loop,33,50
10007970,Salt Creek and Horse Canyon OHV Trail,25749.44,279.8064,3,out and back,7,50
10258769,Devils Pocket Loop,16254.334,511.7592,3,loop,6,50
10268485,Elephant Hill Trail,10299.776,221.8944,1,out and back,11,50
10035412,The Great Gallery,17059.004,501.7008,3,out and back,8,50
10007400,Pothole Point Trail,965.604,11.8872,1,loop,46,50
10264088,Needles Overlook Trail,321.868,15.8496,1,loop,14,50
10304056,Buck Canyon Overlook,160.934,0.0,1,out and back,15,50
10026593,Confluence Overlook via Elephant Hill Trail Loop,23657.298,391.9728,3,loop,12,50
10004643,Roadside Ruin Trail,482.802,0.9144,1,loop,35,50
10331219,Druid Arch to Chesler Park Loop,22047.958,773.8872,3,loop,10,50
10029430,Colorado River Overlook OHV Trail,22691.694,212.7504,1,out and back,8,50
10333504,Newspaper Rock Trail,0.0,0.0,1,out and back,10,50
10029438,Salt Creek Canyon Trail,20277.684,527.9136,3,out and back,5,50
10011085,Alcove Spring Trail,16737.136,449.8848,5,out and back,9,50
10287532,Spanish Bottom to Dollhouse Granaries,4506.152,395.9352,5,out and back,6,50
10331951,Shafer Trail and White Rim OHV Road,85295.02,1530.7056,1,out and back,7,50
10029426,Murphy Hogback Trail,8368.568,72.8472,1,out and back,8,50
10028295,"Indian Creek Scenic Byway: Monticello to Needles District, Canyonlands",65500.138,712.9272,1,point to point,10,50
10272838,Chesler Park and Druid Arch Loop from Squaw Flat Campground,34600.81,1020.7752,3,loop,4,50
10036938,Taylor Canyon Trail,17219.938,541.9344,3,point to point,3,50
10033846,Harvest Scene,14966.862,506.8824,5,loop,2,50
10293338,Elephant Hill,29289.988,533.7048,5,out and back,9,50
10303785,Wilhite Trail,18024.608,612.9528,5,out and back,8,50
10272782,"Squaw Flat, Salt Creek, Druid Hill and Elephant Hill Loop",39106.962,926.8968,3,loop,5,50
10303812,Upheaval Canyon Trail,11426.314,93.8784,3,out and back,5,50
10316433,"Elephant Hill, Druid Arch, and Snowflat Loop Trail",15771.532,395.9352,3,loop,3,50
10018271,Chocolate Drops Trail,11748.182,176.784,1,out and back,2,50
10303790,Murphy Trail,6598.294,318.8208,3,out and back,3,50
10266530,Lower Red Lake Canyon Trail,34118.008,1140.8664,7,out and back,2,50
10270527,Angel Arch from Cave Spring,41681.906,415.7472,3,out and back,2,50
10270526,Angel Arch from Squaw Flats,43130.312,704.6976,5,out and back,1,50
10456998,Druid Arch to Chesler Park,20116.75,742.7976,3,loop,5,50
10006020,Fort Bottom Ruin Trail,5471.756,196.9008,3,out and back,1,50
10359533,Zeus and Moses,2253.076,189.8904,1,out and back,4,50
10311750,Chesler Park Loop Trail to the Joint and Druid Arch,39750.698,1100.9376,3,loop,2,50
10303791,Murphy Wash Trail,13357.522,439.8264,3,out and back,2,50
10266540,Cyclone Canyon Trail,21887.024,284.988,3,out and back,1,50
10463461,Elephant Hill OHV Route,32991.47,519.9888,3,loop,0,50
10458623,Shafer and Lathrop Canyon OHV Trail,78052.99,1188.72,3,point to point,1,50
10442506,Elephant Canyon Loop via Squaw Flat to Chesler Park to Druid Arch,24140.1,781.812,3,loop,2,50
10271620,Upper Horse Canyon Trail,24301.034,230.7336,3,out and back,0,50
10372270,Doll House OHV Trail via the Poison Springs Canyon Road,196822.282,2842.8696,5,out and back,0,50
10311747,Chesler Park Loop,46992.728,1232.916,3,loop,0,50
10467434,White Rim OHV Loop,159324.66,1913.8392,3,loop,0,50
10454693,Five Faces Pictograph OHV Trail,76926.452,409.956,3,out and back,1,50
10459162,Colorado River and Indian Creek Scenic OHV Trail,167371.36,1451.7624,3,out and back,0,50
10484425,Flint Trail,9173.238,323.6976,3,out and back,0,50
10004146,Hickman Bridge Trail,2735.878,129.8448,3,out and back,597,51
10015413,Cassidy Arch Trail,4667.086,213.9696,3,out and back,290,51
10029724,Grand Wash Trail via Northeast Trailhead,7081.096,121.92,1,out and back,156,51
10017215,Chimney Rock Loop Trail,5310.822,241.7064,3,loop,142,51
10249631,Cohab Canyon Trail,4828.02,241.7064,3,out and back,86,51
10016590,Navajo Knobs Trail,14001.258,650.748,5,out and back,109,51
10111523,Goosenecks & Sunset Point,4023.35,165.8112,1,out and back,67,51
10111297,Capitol Gorge Trail,7242.03,113.9952,3,out and back,69,51
10029720,Sulphur Creek Route,18507.41,427.9392,1,out and back,66,51
10008585,Rim Overlook Trail,6598.294,320.9544,5,out and back,55,51
10272705,Capitol Reef Scenic Drive,12713.786,215.7984,1,point to point,40,51
10018516,Cathedral Valley OHV Loop Tour,103963.364,1155.8016,3,point to point,36,51
10280405,Capitol Gorge to Tanks Trail,3862.416,175.8696,1,out and back,105,51
10006672,Golden Throne Trail,5632.69,236.8296,3,out and back,54,51
10018978,Fremont River Trail,3379.614,124.968,3,out and back,41,51
10033075,Upper Muley Twist,16576.202,412.6992,3,loop,32,51
10026857,Cohab Canyon - Cassidy Arch Trail,12552.852,728.7768,3,out and back,26,51
10270484,Panorama Point,160.934,2.7432,1,out and back,32,51
10013685,Frying Pan Trail,13679.39,797.9664,3,out and back,24,51
10264657,Grand Wash Trail via Capitol Reef Scenic Dr.,11104.446,169.7736,3,out and back,30,51
10017300,Burro Wash Trail,12230.984,302.9712,3,out and back,21,51
10354878,Sulphur Creek Waterfall Hike,2896.812,54.864,1,out and back,17,51
10265863,Cottonwood Wash,10299.776,367.8936,3,out and back,12,51
10007498,Fremont Gorge Trail,6920.162,310.896,3,out and back,19,51
10006317,Halls Creek Canyon Trail,36692.952,792.7848,3,loop,10,51
10316934,Cohab to South Fruita Overlook,4828.02,231.9528,3,out and back,28,51
10029726,Notom Road Scenic Byway 12,51659.814,792.7848,1,point to point,6,51
10112108,Strike Valley Overlook Trail,9977.908,121.92,1,out and back,7,51
10024698,Utah Highway 24 Scenic Byway: Loa to Hanksville,102675.892,1159.764,1,point to point,18,51
10324290,Lower Spring Canyon Trail,16254.334,333.756,3,point to point,10,51
10003346,Sheets Gulch Trail,31382.13,418.7952,5,out and back,9,51
10265869,Lower Muley Twist Canyon and Grand Gulch Loop,23818.232,404.7744,5,loop,5,51
10003816,Old Wagon Loop Trail,5954.558,324.9168,5,loop,18,51
10029721,Fruita Trail,4988.954,59.7408,3,out and back,6,51
10264660,Grand Wash Trail and Frying Pan Trail,19473.014,917.7528,5,out and back,9,51
10265866,Headquarters Canyon Route,3540.548,123.7488,1,out and back,8,51
10265867,Lower Muley Twist Canyon Route,39106.962,1010.7168,3,out and back,4,51
10265860,Pleasant Creek Trail,11426.314,161.8488,3,out and back,3,51
10265890,Hamburger Rocks,18346.476,220.98,3,out and back,1,51
10234270,Brimhall Natural Bridge,3701.482,250.8504,3,out and back,4,51
10265865,Suprise Canyon Route,3540.548,128.9304,3,out and back,4,51
10265864,Red Canyon Trail,4184.284,67.9704,1,out and back,2,51
10234159,Old Rag Mountain Loop,13840.324,736.7016,5,loop,2278,52
10112236,White Oak Canyon and Cedar Run Trails Loop,14484.06,722.9856,5,loop,624,52
10000324,Dark Hollow Falls Trail,2253.076,171.9072,3,out and back,633,52
10030936,Bearfence Mountain Trail,1609.34,73.7616,3,loop,524,52
10033688,Hawksbill Gap Loop via Appalachian Trail,4184.284,228.9048,3,loop,419,52
10001901,Rose River Trail,5632.69,256.9464,3,loop,438,52
10005742,White Oak Canyon Trail,15288.73,733.9584,5,out and back,364,52
10002446,Stony Man via Appalachian Trail,2414.01,97.8408,1,loop,467,52
10014854,South River Falls Trail,7402.964,387.7056,3,out and back,446,52
10011538,Little Stony Man Loop via Appalachian Trail,5471.756,263.9568,3,loop,297,52
10111563,Hawksbill Summit Trail,2414.01,204.8256,3,out and back,250,52
10030937,Marys Rock via Appalachian Trail (North Approach),5471.756,368.808,3,out and back,323,52
10014537,Riprap Trail,15127.796,629.7168,5,loop,252,52
10012998,Little Devils Stairs Trail,8529.502,455.9808,3,out and back,312,52
10033675,Blackrock Summit via Trayfoot Mountain and Appalachian Trail,1770.274,54.864,1,loop,229,52
10239273,Upper Hawksbill Trail,3540.548,148.7424,3,out and back,263,52
10069268,Doyles River Loop via Appalachian Trail,13357.522,555.9552,3,loop,179,52
10111380,Dark Hollow via Appalachian Trail and Story of the Forest Trail,9656.04,450.7992,5,loop,118,52
10013538,Overall Run Loop,14001.258,612.9528,5,loop,181,52
10002122,Jones Run Falls Trail,7242.03,386.7912,3,out and back,124,52
10006527,Turk Mountain Trail,4023.35,213.9696,1,out and back,186,52
10002386,Doyles River Falls Trail,5471.756,359.9688,3,out and back,138,52
10006479,Lewis Spring Falls Trail,4506.152,248.7168,3,loop,191,52
10258911,Mary's Rock via the Appalachian Trail (Southern Approach),3862.416,229.8192,3,out and back,133,52
10111865,Old Rag Mountain via Weakley Hollow Fire Road,15771.532,737.9208,3,out and back,46,52
10273650,Hazel Falls and Caves,8529.502,311.8104,3,out and back,127,52
10038874,Snead Farm Dickey Ridge Loop Trail,5471.756,159.7152,1,loop,160,52
10026460,Moormans River Overnight Loop via Appalachian Trail,27519.714,962.8632,5,loop,26,52
10271482,Shenandoah National Park Loop,39106.962,2181.7584,7,loop,31,52
10242610,Compton Peak Summit via Appalachian Trail,3057.746,180.7464,3,out and back,101,52
10264711,North Fork Moormans River,1448.406,20.7264,1,out and back,94,52
10033693,Lands Run Falls Trail,9173.238,446.8368,1,out and back,116,52
10006073,Limberlost Trail,2092.142,29.8704,1,loop,112,52
10111209,Beecher Ridge and Overall Run Loop via Appalachian Trail,17702.74,867.7656,5,loop,52,52
10001091,Staunton River Trail to Bear Church Rock,11909.116,575.7672,3,out and back,71,52
10289947,Marys Rock via Pinnacle Picnic Grounds,10621.644,423.9768,3,out and back,90,52
10033677,Loft Mountain Loop via Appalachian Trail,2896.812,148.7424,1,loop,37,52
10111739,Mathews Arm Overall Run Trail,14323.126,733.9584,5,loop,66,52
10006823,Cedar Run Falls Trail,9334.172,684.8856,5,out and back,60,52
10262155,Buck Ridge Trail To Mary's Rock Loop,14162.192,787.908,3,loop,84,52
10034759,Calvary and Chimney Rocks Trail,5149.888,257.8608,1,out and back,58,52
10041855,Appalachian Trail: Jones Run Trail to Pinefield Gap,11748.182,415.7472,1,loop,39,52
10264706,Mount Marshall Loop via Appalachian Trail,19151.146,647.7,5,loop,20,52
10246039,"Laurel Prong, Rapidan Camp, Jones Mountain Trail via Appalachian Trail",11587.248,412.6992,3,loop,70,52
10030388,Hightop Peak Loop via Appalachian Trail,13679.39,723.9,3,loop,40,52
10001304,Trayfoot Mountain Trail,15932.466,700.7352,3,loop,49,52
10006943,Dickey Ridge Trail,28968.12,1147.8768,3,out and back,71,52
10277162,Hightop Peak Trail,4828.02,286.8168,3,out and back,80,52
10003789,Robertson Mountain Trail Loop,14644.994,756.8184,5,loop,44,52
10003497,Jeremy's Run Trail,18829.278,750.7224,3,loop,46,52
10270124,Cedar Run Trail to Hawksbill to White Oak Trail Loop,20116.75,1060.704,5,loop,20,52
10011512,Furnace Mountain Trail,12391.918,759.8664,3,out and back,47,52
10006388,Crescent Rock via Appalachian Trail,1448.406,37.7952,3,out and back,34,52
10264253,Rapidan Camp Rapidan River via Millprong,9977.908,325.8312,3,out and back,45,52
10281571,Little Stony Man to Stony Man Loop via Appalachian Trail,4988.954,253.8984,3,loop,40,52
10026459,Calf Mountain Trail,4345.218,185.928,1,out and back,65,52
10016442,Millers Head Trail,2574.944,108.8136,1,out and back,68,52
10029300,Sugarloaf Loop via Appalachian Trail,7242.03,278.892,1,loop,40,52
10284134,Little Stony Man via Appalachian Trail,1931.208,102.7176,3,out and back,40,52
10271916,Skyline to Old Rag Mountain Loop,24461.968,1391.7168,7,loop,9,52
10331293,Berry Hollow to Old Rag Mountain Trail,8207.634,533.7048,3,out and back,45,52
10234681,Fox Hollow Trail,1931.208,67.9704,3,loop,62,52
10365613,Cedar Run Trail to White Oak Fire Road Loop,11909.116,684.8856,3,loop,52,52
10272717,Compton Peak from Jenkins Gap via Appalachian Trail,5310.822,231.9528,3,out and back,45,52
10002017,Big Devil Stairs Trail,9816.974,495.9096,3,out and back,43,52
10277784,Lewis Falls via Lewis Spring,2896.812,194.7672,1,out and back,51,52
10029302,Skyline Drive: Thornton Gap to Gooney Overlook,42164.708,710.7936,1,point to point,26,52
10038873,Tuscarora-Overall Run Trail,11909.116,663.8544,5,out and back,27,52
10004187,White Rocks Trail,9656.04,580.9488,3,out and back,11,52
10037831,Story of the Forest Trail,2896.812,52.7304,1,loop,50,52
10000644,"Hazel Mountain, Sam's Ridge, White Rocks Loop",16898.07,752.856,5,loop,24,52
10257942,Rose River Trail to Lewis Falls Trail and Appalachian Trail,12070.05,648.9192,3,loop,24,52
10014068,Mill Prong Trail,5954.558,229.8192,3,out and back,29,52
10035241,Appalachian Trail: Hogback Overlook to Jenkins Gap,11587.248,389.8392,3,loop,36,52
10038867,Blackrock Trail,965.604,26.8224,1,out and back,47,52
10029303,Mount Marshall via the Appalacian Trail,15610.598,537.972,3,out and back,25,52
10264709,Rocky Mount and Gap Run Trails,14805.928,787.908,3,loop,22,52
10290360,"Big Run, Doyles River, and Frazier Loop",27036.912,1234.7448,3,loop,11,52
10021109,Appalachian Trail: Rockfish Gap to Chester Gap,160612.132,6747.9672,5,point to point,5,52
10033683,Jones Mountain Trail to Cat Knob and Bear Church Rock,17863.674,908.9136,3,out and back,20,52
10033684,Skyline Drive: Waynesboro to Front Royal,168497.898,3669.792,3,point to point,16,52
10267145,Jarman to Turk's Mountain Loop,15449.664,704.6976,3,loop,24,52
10030392,Appalachian Trail: Sloan Creek to Jenkins Gap,23496.364,1052.7792,5,out and back,20,52
10111738,"Elkwallow, Mathews Arm, and Knob Mountain Cutoff Trail",9012.304,313.944,3,loop,20,52
10263869,Appalachian Trail: Shenandoah National Park,206478.322,8115.9096,5,point to point,7,52
10038876,Appalachian Trail: Compton Gap to Jenkins Gap,8046.7,381.9144,1,out and back,16,52
10273269,Corbin Cabin and Nicholson Hollow Loop via Appalachian Trail and Indian Run Trail,27197.846,1013.7648,5,loop,7,52
10427645,Passamaquoddy Trail,4023.35,192.9384,1,out and back,30,52
10004604,Hazel River Trail,19473.014,851.916,3,out and back,14,52
10008454,Piney Branch Trail,13679.39,500.7864,3,out and back,27,52
10272749,"Bluff Trail, Mount Marshall Trail, Appalachian Loop",21726.09,656.844,3,loop,19,52
10013512,Saddleback Mountain and Appalachian Trail Loop,6115.492,197.8152,1,loop,24,52
10239500,Browns Gap,7242.03,365.76,7,out and back,19,52
10273159,Rose River Trail to Story of the Forest Trail Loop,10299.776,463.9056,3,loop,8,52
10017463,Pocosin Trail,3379.614,129.8448,1,out and back,31,52
10020359,Skyline Drive: Front Royal to Waynesboro,168658.832,3607.9176,5,point to point,12,52
10278695,Lands Run Falls to Hickerson Hollow via Appalachian Trail,14001.258,619.9632,3,loop,27,52
10268543,Nicholson Hollow to Corbin Cabin,14484.06,393.8016,3,out and back,25,52
10012190,Corbin Cabin Trail,4667.086,307.848,3,out and back,29,52
10011350,Turk Branch Trail,3057.746,139.9032,1,out and back,16,52
10298159,Hickerson Hollow Trail,4506.152,198.7296,1,out and back,20,52
10016764,Big Run Trail,14484.06,472.7448,3,out and back,8,52
10309153,Charlottesville Reservoir to Jarman Gap,12874.72,383.7432,1,out and back,18,52
10291158,Austin Mountain and Furnace Mountain Loop,18024.608,1164.9456,5,loop,9,52
10010535,Austin Mountain Trail,12391.918,666.9024,3,out and back,4,52
10002462,Brown Rocky Mountain Trail,14805.928,669.9504,3,out and back,18,52
10263938,Catlett Mountain,17059.004,641.9088,5,loop,5,52
10258908,Carson Mountain Fort Windham Rocks via Appalachian Trail,1287.472,35.9664,1,out and back,27,52
10322354,North Marshall Mountain,1770.274,82.9056,1,out and back,20,52
10029295,Ivy Creek via Appalachian Trail,4345.218,258.7752,1,out and back,19,52
10365525,Mill Prong to Rapidan Camp,5954.558,222.8088,3,out and back,22,52
10300803,Pocosin Hollow Loop,20921.42,857.7072,5,loop,9,52
10032618,Skyline Drive: Thornton Gap to Swift Run Gap,54395.692,1155.8016,1,point to point,10,52
10349843,Lewis Spring Trail,4023.35,231.9528,3,out and back,13,52
10013306,Thorton Gap and Buck Hollow Trail,19473.014,945.7944,3,loop,10,52
10015003,The Peak Trail,14805.928,810.768,5,out and back,7,52
10327754,Cave Falls via Hazel River and White Rocks Trail,10460.71,446.8368,3,out and back,22,52
10290795,Hightop Trail,5310.822,285.9024,3,out and back,21,52
10268797,Saddleback Mountain Loop via Appalachian Trail,9495.106,347.7768,3,loop,23,52
10299467,Black Rock Summit via Browns Gap,9012.304,221.8944,3,out and back,8,52
10002166,Wildcat Ridge Trail,9656.04,520.9032,3,out and back,15,52
10301667,Furnace Mountain Trail,10460.71,544.9824,3,out and back,10,52
10034764,Powell Gap via Appalachian Trail,1287.472,83.82,3,out and back,13,52
10321847,Marshall Mountain Overlook,965.604,53.9496,1,out and back,8,52
10282930,Pass Mountain Loop,482.802,8.8392,1,loop,24,52
10356915,Buck Hollow Trail and Buck Ridge Trail Loop,9012.304,531.876,3,out and back,16,52
10011447,Piney Ridge Trail and Appalachian Trail Loop,17702.74,734.8728,3,loop,11,52
10039365,Big Flat Mountain Loop via Appalachian Trail,8368.568,286.8168,1,loop,8,52
10338117,Neighbor Mountain via Neighbor Mountain Trail,7563.898,279.8064,3,out and back,15,52
10266011,Appalachian Trail: Shendandoah Loft Mountain to Rockfish Gap,35888.282,1399.9464,3,point to point,5,52
10365529,"Cat Knob, Bear Church Rocks, Staunton River Trail, Fork Mountain",18185.542,866.8512,3,loop,7,52
10011041,Powell Mountain Trail,4667.086,387.7056,3,out and back,8,52
10006144,Browntown Trail,9816.974,481.8888,3,out and back,3,52
10037834,Byrds Nest Summit and Byrds Nest Shelter No. 4 via Appalachian Trail,4023.35,145.9992,3,out and back,10,52
10011008,Shenandoah Bluff Trail,13035.654,341.9856,1,out and back,3,52
10433770,"Hawksbill Mountain, Franklin Cliffs, Big Meadows Horse Trail",14484.06,572.7192,3,loop,10,52
10394174,"Austin, Furnace and Trayfoot Mountain Loop",32830.536,1505.712,5,loop,3,52
10258909,Traces Trail,2574.944,70.7136,1,loop,13,52
10305074,Beagle Gap and Little Calf Mountain Loop via Jarman Gap,12874.72,595.884,3,out and back,7,52
10371803,Snead Farm via Dickey Ridge Trail Loop,18829.278,627.888,3,loop,7,52
10365532,Hazeltop Summit via Appalachian Trail,3057.746,171.9072,3,out and back,6,52
10014038,Pine Hill Gap Trail,10782.578,560.832,3,loop,6,52
10333774,Rose River Fire Road,19151.146,696.7728,5,out and back,5,52
10401030,Appalachian Trail: Lewis Mountain to Big Meadows,13840.324,450.7992,3,point to point,10,52
10334325,Rose River and Rapidan Road Loop,18829.278,658.9776,5,loop,4,52
10365527,Big Meadows to Lewis Mountain Cabins via Appalachian Trail,12070.05,328.8792,5,point to point,5,52
10358756,Thornton River Loop,12391.918,542.8488,3,loop,6,52
10400338,Blackrock and Trayfoot Mountains,4828.02,233.7816,3,out and back,8,52
10345132,"Cedar Run, White Oak, Old Rag, Weakley Hollow and Nicholson Hollow Trail",29289.988,1453.896,5,loop,2,52
10335061,Madison Run Road,16254.334,408.7368,3,out and back,9,52
10253982,Lewis Mountain via Rockytop Trail,12552.852,576.9864,3,out and back,3,52
10485567,Grave Mills Trail,6920.162,127.7112,3,out and back,10,52
10360675,Appalachian Trail: Beahms Gap to Elkwallow Wayside,16254.334,602.8944,3,out and back,7,52
10454630,Loft Mountain Campground via Jones Run Trail,17541.806,927.8112,3,out and back,4,52
10324274,Appalachian Trail and Pass Mountain Trail Loop,17863.674,932.9928,5,loop,4,52
10376228,Hannah Run to Catlett Mountain Trail,7242.03,352.9584,3,out and back,7,52
10009983,Broad Hollow Trail Loop,13196.588,657.7584,3,loop,3,52
10338743,Robertson Mountain via Weakley Hollow and Old Rag Fire Roads,15610.598,755.904,5,loop,4,52
10234969,Thorton Hollow via Appalachian Trail,18346.476,711.708,3,out and back,3,52
10362947,Appalachian Trail: Elkwallow Wayside to Hogback Overlook,9334.172,375.8184,3,out and back,5,52
10495265,Fox Hollow to Dickey Ridge Loop,7885.766,247.8024,1,loop,4,52
10326034,Nicholson Hollow and Hannah Run Trail,12713.786,400.812,3,out and back,6,52
10017371,Hull School Trail,6437.36,366.9792,3,out and back,5,52
10365524,Milam Gap and Lewis Falls Loop,9977.908,331.9272,3,loop,10,52
10405346,"Sams Ridge, Hazel Mountain and Hannah Run Loop",22530.76,1114.9584,5,loop,3,52
10401028,Appalachian Trail: Skyline Drive to Lewis Mountain,13679.39,666.9024,3,loop,4,52
10320168,Furnace Mountain Jones and Doyles Rivers Loop,29289.988,1317.9552,5,loop,1,52
10405467,Weakley Hollow Road to Corbin Hollow to Nicholson Hollow Loop,18024.608,740.9688,3,loop,4,52
10374420,Appalachian Trail: Swift Run Gap to Rockfish Gap,69845.356,2852.928,3,point to point,1,52
10465435,Corbin Cabin via Nicholson Hollow and Appalachian Trail Loop,6759.228,375.8184,3,loop,4,52
10291820,Rocky Branch Trail,4667.086,245.9736,1,out and back,6,52
10326033,"Pine Hill Gap, Nicholson Hollow, Corbin Hollow, Weakley Hollow Fire Road",24783.836,1140.8664,5,loop,2,52
10375959,Corbin Mountain Trail,17541.806,717.804,3,out and back,2,52
10013576,Camp Ridge Trail,2253.076,65.8368,1,out and back,0,52
10000353,Allen Hollow Trail,11426.314,391.9728,1,out and back,0,52
10002554,East Branch Naked Creek Trail,9173.238,392.8872,3,out and back,1,52
10469186,"Rockytop, Austin Mountain, Furnace Mountain, Blackrock",22208.892,1298.7528,3,point to point,4,52
10290683,Barking Dogs and Jarman Gap,24461.968,740.9688,3,out and back,0,52
10405340,"Sam's Ridge, Pine Hill Gap, and Hazel Mountain Loop",16415.268,973.836,5,loop,2,52
10356953,Hawksbill via Appalachian Trail and Redgate Road,21404.222,782.7264,3,out and back,1,52
10365534,Conway River Trail,4345.218,203.9112,3,out and back,2,52
10012496,West Branch Naked Creek Trail,11909.116,345.948,3,out and back,0,52
10484068,"Old Rag Fire Road, Weakley Hollow and Robertson Mountain Loop",16254.334,783.9456,5,loop,1,52
10405344,Sam’s Ridge and Catlett Spur,14001.258,719.9376,3,loop,1,52
10014805,Knob Mountain Trail [CLOSED / PRIVATE PROPERTY],11909.116,659.892,3,out and back,6,52
10012756,Harris Cove Utz Gap Trail [PRIVATE PROPERTY],9656.04,648.9192,5,out and back,1,52
10542445,Overall Run and Beecher Ridge Trail,21726.09,965.9112,5,loop,8,52
10018025,Mount Vernon Trail,29611.856,188.976,1,out and back,118,53
10407795,Fort Hunt Park Main Loop,2092.142,9.7536,1,loop,4,53
10407786,Fort Hunt Park Short Loop,1126.538,3.9624,1,loop,2,53
10257350,Wolf Trap Loop Trail,2896.812,43.8912,1,loop,43,54
10007491,Tolmie Peak Trail,8851.37,463.9056,3,out and back,873,55
10023187,Skyline Trail,8529.502,535.8384,3,loop,1080,55
10004045,Comet and Christine Falls,6920.162,610.8192,3,out and back,433,55
10111290,Camp Muir Route Via Skyline Trail,13518.456,1403.9088,7,out and back,455,55
10007877,Burroughs Mountain Loop Trail,15127.796,780.8976,3,loop,424,55
10003564,Naches Peak Loop Trail,5310.822,193.8528,1,loop,520,55
10013895,Spray Park Trail to Mount Pleasant,11104.446,635.8128,3,out and back,294,55
10002126,Mount Fremont Lookout Trail,9012.304,348.996,3,out and back,242,55
10007726,Pinnacle Peak Saddle Trail,3862.416,321.8688,3,out and back,207,55
10001279,Summerland Trail,13196.588,655.9296,3,out and back,219,55
10015818,Grove of the Patriarchs Nature Trail,1931.208,13.716,1,out and back,368,55
10014634,Silver Falls Trail,6437.36,214.884,1,loop,266,55
10002325,Narada Falls Trail,3862.416,262.7376,3,out and back,104,55
10017330,Bench and Snow Lakes Trail,4345.218,151.7904,3,out and back,187,55
10004769,Nisqually Vista Trail,1448.406,49.9872,1,loop,184,55
10294237,Myrtle Falls Viewpoint via Skyline Trail,1448.406,45.72,1,out and back,245,55
10033258,The Wonderland Trail,154818.508,7723.9368,7,loop,97,55
10008669,Glacier Basin Trail,12552.852,668.7312,3,out and back,175,55
10039951,Sunrise Rim Trail,8851.37,339.852,3,loop,104,55
10007885,Green Lake Trail,15610.598,457.8096,3,out and back,189,55
10029920,Reflection Lake to Narada Falls,5793.624,283.7688,3,out and back,93,55
10006228,Rampart Ridge Loop Trail,7724.832,431.9016,3,loop,267,55
10008785,Burroughs Mountain Trail,14323.126,760.7808,3,out and back,91,55
10292335,Frozen Lake,4667.086,169.7736,3,out and back,219,55
10259882,Mount Rainier Standard Summit Route,23657.298,2738.9328,7,out and back,92,55
10004478,Crystal Lakes Trail to Sourdough Gap,11909.116,887.8824,3,out and back,160,55
10260683,Panorama Point from Paradise Inn,6598.294,384.9624,3,out and back,178,55
10016717,Wonderland Trail to Panhandle Gap,17863.674,962.8632,5,out and back,118,55
10011324,Carbon Glacier Trail,30416.526,643.7376,3,out and back,62,55
10003439,High Lakes Loop Trail,5149.888,169.7736,3,loop,73,55
10000054,Sourdough Ridge Nature Trail,6276.426,215.7984,1,out and back,67,55
10027073,Wonderland Trail to Carter Falls and Narada Falls,9012.304,427.9392,5,out and back,85,55
10002718,Paradise Glacier Caves via Skyline Trail Spur,8690.436,386.7912,3,out and back,24,55
10280661,"Skyline, Glacier Vista, Upper Skyline and Golden Gate Loop",7402.964,497.7384,3,loop,96,55
10260902,Sunrise Rim Trail Loop and Mount Fremont Lookout,14001.258,594.9696,3,loop,69,55
